Datum,Niederschlag,Month,Niederschlag_Lag_1,Niederschlag_Lag_2,Niederschlag_Lag_3,Niederschlag_Lag_7,Niederschlag_Rolling_Mean_3d,Niederschlag_Rolling_Sum_3d,Niederschlag_Rolling_Mean_7d,Niederschlag_Rolling_Sum_7d,Niederschlag_Rolling_Mean_14d,Niederschlag_Rolling_Sum_14d,Has_Rain,Heavy_Rain_Day,Year,DayOfWeek,IsWeekend,Rain_Category_Extreme_Rain,Rain_Category_Heavy_Rain,Rain_Category_Light_Rain,Rain_Category_Moderate_Rain,Rain_Category_No_Rain,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
2016-09-02,0.9,9,1.5,0.0,0.0,0.0,0.8000000000000035,2.4000000000000106,2.9857142857142853,20.9,2.878571428571429,40.300000000000004,1,0,2016,4,0,False,False,True,False,False,True,False,False,False
2016-09-03,16.5,9,0.9,1.5,0.0,14.7,6.300000000000003,18.90000000000001,3.242857142857143,22.7,3.328571428571429,46.60000000000001,1,1,2016,5,1,False,True,False,False,False,True,False,False,False
2016-09-04,7.3,9,16.5,0.9,1.5,3.8,8.233333333333336,24.70000000000001,3.742857142857143,26.2,3.7428571428571433,52.400000000000006,1,0,2016,6,1,False,False,False,True,False,True,False,False,False
2016-09-05,0.1,9,7.3,16.5,0.9,0.0,7.9666666666666694,23.90000000000001,3.7571428571428567,26.299999999999997,3.2,44.800000000000004,1,0,2016,0,0,False,False,True,False,False,True,False,False,False
2016-09-06,0.0,9,0.1,7.3,16.5,0.0,2.46666666666667,7.40000000000001,3.7571428571428567,26.299999999999997,3.2,44.800000000000004,0,0,2016,1,0,False,False,False,False,True,True,False,False,False
2016-09-07,0.0,9,0.0,0.1,7.3,0.0,0.033333333333336886,0.10000000000001066,3.7571428571428567,26.299999999999997,3.2,44.800000000000004,0,0,2016,2,0,False,False,False,False,True,True,False,False,False
2016-09-08,0.0,9,0.0,0.0,0.1,1.5,0.0,0.0,3.5428571428571423,24.799999999999997,3.2,44.800000000000004,0,0,2016,3,0,False,False,False,False,True,True,False,False,False
2016-09-09,0.0,9,0.0,0.0,0.0,0.9,0.0,0.0,3.414285714285714,23.9,3.2,44.800000000000004,0,0,2016,4,0,False,False,False,False,True,True,False,False,False
2016-09-10,0.1,9,0.0,0.0,0.0,16.5,0.033333333333336886,0.10000000000001066,1.0714285714285714,7.5,2.1571428571428575,30.200000000000006,1,0,2016,5,1,False,False,True,False,False,True,False,False,False
2016-09-11,0.0,9,0.1,0.0,0.0,7.3,0.033333333333336886,0.10000000000001066,0.028571428571428574,0.2,1.8857142857142861,26.400000000000006,0,0,2016,6,1,False,False,False,False,True,True,False,False,False
2016-09-12,0.0,9,0.0,0.1,0.0,0.1,0.033333333333336886,0.10000000000001066,0.014285714285714287,0.1,1.8857142857142861,26.400000000000006,0,0,2016,0,0,False,False,False,False,True,True,False,False,False
2016-09-13,0.0,9,0.0,0.0,0.1,0.0,0.0,0.0,0.014285714285714287,0.1,1.8857142857142861,26.400000000000006,0,0,2016,1,0,False,False,False,False,True,True,False,False,False
2016-09-14,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.1,1.8857142857142861,26.400000000000006,0,0,2016,2,0,False,False,False,False,True,True,False,False,False
2016-09-15,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.1,1.778571428571429,24.900000000000006,0,0,2016,3,0,False,False,False,False,True,True,False,False,False
2016-09-16,2.6,9,0.0,0.0,0.0,0.0,0.8666666666666702,2.6000000000000107,0.38571428571428573,2.7,1.9000000000000006,26.60000000000001,1,0,2016,4,0,False,False,False,True,False,True,False,False,False
2016-09-17,0.0,9,2.6,0.0,0.0,0.1,0.8666666666666702,2.6000000000000107,0.37142857142857144,2.6,0.7214285714285719,10.100000000000007,0,0,2016,5,1,False,False,False,False,True,True,False,False,False
2016-09-18,0.0,9,0.0,2.6,0.0,0.0,0.8666666666666702,2.6000000000000107,0.37142857142857144,2.6,0.20000000000000054,2.8000000000000074,0,0,2016,6,1,False,False,False,False,True,True,False,False,False
2016-09-19,0.0,9,0.0,0.0,2.6,0.0,0.0,0.0,0.37142857142857144,2.6,0.19285714285714337,2.7000000000000073,0,0,2016,0,0,False,False,False,False,True,True,False,False,False
2016-09-20,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.37142857142857144,2.6,0.19285714285714337,2.7000000000000073,0,0,2016,1,0,False,False,False,False,True,True,False,False,False
2016-09-21,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.37142857142857144,2.6,0.19285714285714337,2.7000000000000073,0,0,2016,2,0,False,False,False,False,True,True,False,False,False
2016-09-22,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.37142857142857144,2.6,0.19285714285714337,2.7000000000000073,0,0,2016,3,0,False,False,False,False,True,True,False,False,False
2016-09-23,0.1,9,0.0,0.0,0.0,2.6,0.033333333333336886,0.10000000000001066,0.014285714285714287,0.1,0.20000000000000054,2.8000000000000074,1,0,2016,4,0,False,False,True,False,False,True,False,False,False
2016-09-24,0.0,9,0.1,0.0,0.0,0.0,0.033333333333336886,0.10000000000001066,0.014285714285714287,0.1,0.19285714285714337,2.7000000000000073,0,0,2016,5,1,False,False,False,False,True,True,False,False,False
2016-09-25,0.2,9,0.0,0.1,0.0,0.0,0.10000000000000357,0.3000000000000107,0.042857142857142864,0.30000000000000004,0.20714285714285766,2.900000000000007,1,0,2016,6,1,False,False,True,False,False,True,False,False,False
2016-09-26,0.1,9,0.2,0.0,0.1,0.0,0.10000000000000357,0.3000000000000107,0.05714285714285715,0.4,0.2142857142857148,3.000000000000007,1,0,2016,0,0,False,False,True,False,False,True,False,False,False
2016-09-27,0.0,9,0.1,0.2,0.0,0.0,0.10000000000000357,0.3000000000000107,0.05714285714285715,0.4,0.2142857142857148,3.000000000000007,0,0,2016,1,0,False,False,False,False,True,True,False,False,False
2016-09-28,0.0,9,0.0,0.1,0.2,0.0,0.033333333333336886,0.10000000000001066,0.05714285714285715,0.4,0.2142857142857148,3.000000000000007,0,0,2016,2,0,False,False,False,False,True,True,False,False,False
2016-09-29,6.3,9,0.0,0.0,0.1,0.0,2.1000000000000036,6.3000000000000105,0.9571428571428572,6.7,0.6642857142857148,9.300000000000008,1,0,2016,3,0,False,False,False,True,False,True,False,False,False
2016-09-30,5.6,9,6.3,0.0,0.0,0.1,3.96666666666667,11.90000000000001,1.7428571428571427,12.2,0.8785714285714291,12.300000000000008,1,0,2016,4,0,False,False,False,True,False,True,False,False,False
2016-10-01,0.1,10,5.6,6.3,0.0,0.0,4.0000000000000036,12.00000000000001,1.7571428571428573,12.3,0.8857142857142862,12.400000000000007,1,0,2016,5,1,False,False,True,False,False,True,False,False,False
2016-10-02,0.0,10,0.1,5.6,6.3,0.2,1.9000000000000032,5.70000000000001,1.7285714285714284,12.1,0.8857142857142862,12.400000000000007,0,0,2016,6,1,False,False,False,False,True,True,False,False,False
2016-10-03,3.7,10,0.0,0.1,5.6,0.1,1.2666666666666704,3.800000000000011,2.242857142857143,15.7,1.1500000000000006,16.10000000000001,1,0,2016,0,0,False,False,False,True,False,True,False,False,False
2016-10-04,0.0,10,3.7,0.0,0.1,0.0,1.233333333333337,3.700000000000011,2.242857142857143,15.7,1.1500000000000006,16.10000000000001,0,0,2016,1,0,False,False,False,False,True,True,False,False,False
2016-10-05,0.0,10,0.0,3.7,0.0,0.0,1.233333333333337,3.700000000000011,2.242857142857143,15.7,1.1500000000000006,16.10000000000001,0,0,2016,2,0,False,False,False,False,True,True,False,False,False
2016-10-06,0.0,10,0.0,0.0,3.7,6.3,0.0,0.0,1.3428571428571427,9.399999999999999,1.1500000000000006,16.10000000000001,0,0,2016,3,0,False,False,False,False,True,True,False,False,False
2016-10-07,0.0,10,0.0,0.0,0.0,5.6,0.0,0.0,0.5428571428571429,3.8000000000000003,1.1428571428571435,16.000000000000007,0,0,2016,4,0,False,False,False,False,True,True,False,False,False
2016-10-08,4.7,10,0.0,0.0,0.0,0.1,1.5666666666666702,4.700000000000011,1.2,8.4,1.478571428571429,20.700000000000006,1,0,2016,5,1,False,False,False,True,False,True,False,False,False
2016-10-09,8.4,10,4.7,0.0,0.0,0.0,4.366666666666671,13.100000000000012,2.4,16.8,2.0642857142857145,28.900000000000006,1,1,2016,6,1,False,True,False,False,False,True,False,False,False
2016-10-10,12.4,10,8.4,4.7,0.0,3.7,8.500000000000004,25.50000000000001,3.642857142857143,25.5,2.942857142857143,41.2,1,1,2016,0,0,False,True,False,False,False,True,False,False,False
2016-10-11,3.7,10,12.4,8.4,4.7,0.0,8.16666666666667,24.50000000000001,4.171428571428572,29.200000000000003,3.2071428571428577,44.900000000000006,1,0,2016,1,0,False,False,False,True,False,True,False,False,False
2016-10-12,6.2,10,3.7,12.4,8.4,0.0,7.433333333333337,22.30000000000001,5.057142857142858,35.400000000000006,3.650000000000001,51.10000000000001,1,0,2016,2,0,False,False,False,True,False,True,False,False,False
2016-10-13,0.0,10,6.2,3.7,12.4,0.0,3.300000000000003,9.90000000000001,5.057142857142858,35.400000000000006,3.2000000000000006,44.80000000000001,0,0,2016,3,0,False,False,False,False,True,True,False,False,False
2016-10-14,0.0,10,0.0,6.2,3.7,0.0,2.0666666666666695,6.200000000000009,5.057142857142858,35.400000000000006,2.8000000000000007,39.20000000000001,0,0,2016,4,0,False,False,False,False,True,True,False,False,False
2016-10-15,0.7,10,0.0,0.0,6.2,4.7,0.23333333333333628,0.7000000000000088,4.485714285714286,31.4,2.842857142857143,39.800000000000004,1,0,2016,5,1,False,False,True,False,False,True,False,False,False
2016-10-16,0.0,10,0.7,0.0,0.0,8.4,0.23333333333333628,0.7000000000000088,3.2857142857142856,23.0,2.842857142857143,39.800000000000004,0,0,2016,6,1,False,False,False,False,True,True,False,False,False
2016-10-17,1.0,10,0.0,0.7,0.0,12.4,0.5666666666666696,1.7000000000000088,1.657142857142857,11.6,2.650000000000001,37.10000000000001,1,0,2016,0,0,False,False,True,False,False,True,False,False,False
2016-10-18,2.5,10,1.0,0.0,0.7,3.7,1.1666666666666696,3.500000000000009,1.4857142857142858,10.4,2.828571428571429,39.60000000000001,1,0,2016,1,0,False,False,True,False,False,True,False,False,False
2016-10-19,7.4,10,2.5,1.0,0.0,6.2,3.6333333333333364,10.90000000000001,1.6571428571428573,11.600000000000001,3.357142857142858,47.000000000000014,1,0,2016,2,0,False,False,False,True,False,True,False,False,False
2016-10-20,5.6,10,7.4,2.5,1.0,0.0,5.16666666666667,15.500000000000009,2.457142857142857,17.2,3.7571428571428576,52.60000000000001,1,0,2016,3,0,False,False,False,True,False,True,False,False,False
2016-10-21,9.4,10,5.6,7.4,2.5,0.0,7.4666666666666694,22.40000000000001,3.8000000000000003,26.6,4.42857142857143,62.000000000000014,1,1,2016,4,0,False,True,False,False,False,True,False,False,False
2016-10-22,8.3,10,9.4,5.6,7.4,0.7,7.76666666666667,23.30000000000001,4.885714285714286,34.2,4.685714285714286,65.60000000000001,1,1,2016,5,1,False,True,False,False,False,True,False,False,False
2016-10-23,0.0,10,8.3,9.4,5.6,0.0,5.900000000000003,17.70000000000001,4.885714285714286,34.2,4.085714285714286,57.20000000000001,0,0,2016,6,1,False,False,False,False,True,True,False,False,False
2016-10-24,0.0,10,0.0,8.3,9.4,1.0,2.7666666666666697,8.30000000000001,4.742857142857143,33.2,3.2000000000000006,44.80000000000001,0,0,2016,0,0,False,False,False,False,True,True,False,False,False
2016-10-25,0.0,10,0.0,0.0,8.3,2.5,0.0,0.0,4.385714285714286,30.700000000000003,2.9357142857142864,41.10000000000001,0,0,2016,1,0,False,False,False,False,True,True,False,False,False
2016-10-26,1.2,10,0.0,0.0,0.0,7.4,0.40000000000000296,1.2000000000000088,3.5,24.5,2.578571428571429,36.10000000000001,1,0,2016,2,0,False,False,True,False,False,True,False,False,False
2016-10-27,0.0,10,1.2,0.0,0.0,5.6,0.40000000000000296,1.2000000000000088,2.7,18.900000000000002,2.578571428571429,36.10000000000001,0,0,2016,3,0,False,False,False,False,True,True,False,False,False
2016-10-28,1.6,10,0.0,1.2,0.0,9.4,0.9333333333333362,2.8000000000000087,1.5857142857142859,11.100000000000001,2.692857142857143,37.7,1,0,2016,4,0,False,False,True,False,False,True,False,False,False
2016-10-29,0.0,10,1.6,0.0,1.2,8.3,0.5333333333333363,1.600000000000009,0.39999999999999997,2.8,2.6428571428571432,37.00000000000001,0,0,2016,5,1,False,False,False,False,True,True,False,False,False
2016-10-30,0.1,10,0.0,1.6,0.0,0.0,0.5666666666666696,1.700000000000009,0.41428571428571426,2.9,2.650000000000001,37.10000000000001,1,0,2016,6,1,False,False,True,False,False,True,False,False,False
2016-10-31,2.2,10,0.1,0.0,1.6,0.0,0.7666666666666697,2.300000000000009,0.7285714285714285,5.1,2.7357142857142867,38.30000000000001,1,0,2016,0,0,False,False,True,False,False,True,False,False,False
2016-11-01,0.5,11,2.2,0.1,0.0,0.0,0.9333333333333363,2.800000000000009,0.7999999999999999,5.6,2.592857142857144,36.30000000000001,1,0,2016,1,0,False,False,True,False,False,True,False,False,False
2016-11-02,0.0,11,0.5,2.2,0.1,1.2,0.900000000000003,2.700000000000009,0.6285714285714287,4.4,2.064285714285715,28.90000000000001,0,0,2016,2,0,False,False,False,False,True,True,False,False,False
2016-11-03,3.5,11,0.0,0.5,2.2,0.0,1.3333333333333364,4.000000000000009,1.1285714285714286,7.9,1.9142857142857148,26.800000000000008,1,0,2016,3,0,False,False,False,True,False,True,False,False,False
2016-11-04,0.6,11,3.5,0.0,0.5,1.6,1.3666666666666696,4.1000000000000085,0.9857142857142858,6.9,1.2857142857142863,18.000000000000007,1,0,2016,4,0,False,False,True,False,False,True,False,False,False
2016-11-05,3.7,11,0.6,3.5,0.0,0.0,2.600000000000003,7.80000000000001,1.5142857142857145,10.600000000000001,0.9571428571428576,13.400000000000007,1,0,2016,5,1,False,False,False,True,False,True,False,False,False
2016-11-06,0.9,11,3.7,0.6,3.5,0.1,1.7333333333333363,5.200000000000009,1.6285714285714286,11.4,1.021428571428572,14.300000000000008,1,0,2016,6,1,False,False,True,False,False,True,False,False,False
2016-11-07,0.0,11,0.9,3.7,0.6,2.2,1.5333333333333365,4.600000000000009,1.3142857142857143,9.2,1.021428571428572,14.300000000000008,0,0,2016,0,0,False,False,False,False,True,True,False,False,False
2016-11-08,0.0,11,0.0,0.9,3.7,0.5,0.300000000000003,0.9000000000000089,1.2428571428571427,8.7,1.021428571428572,14.300000000000008,0,0,2016,1,0,False,False,False,False,True,True,False,False,False
2016-11-09,0.0,11,0.0,0.0,0.9,0.0,0.0,0.0,1.2428571428571427,8.7,0.9357142857142863,13.100000000000009,0,0,2016,2,0,False,False,False,False,True,True,False,False,False
2016-11-10,1.0,11,0.0,0.0,0.0,3.5,0.3333333333333363,1.0000000000000089,0.8857142857142856,6.199999999999999,1.0071428571428578,14.100000000000009,1,0,2016,3,0,False,False,True,False,False,True,False,False,False
2016-11-11,0.1,11,1.0,0.0,0.0,0.6,0.36666666666666964,1.100000000000009,0.8142857142857143,5.7,0.9000000000000005,12.600000000000007,1,0,2016,4,0,False,False,True,False,False,True,False,False,False
2016-11-12,0.0,11,0.1,1.0,0.0,3.7,0.36666666666666964,1.100000000000009,0.2857142857142857,2.0,0.9000000000000005,12.600000000000007,0,0,2016,5,1,False,False,False,False,True,True,False,False,False
2016-11-13,0.0,11,0.0,0.1,1.0,0.9,0.033333333333336296,0.10000000000000889,0.15714285714285717,1.1,0.8928571428571433,12.500000000000007,0,0,2016,6,1,False,False,False,False,True,True,False,False,False
2016-11-14,3.3,11,0.0,0.0,0.1,0.0,1.100000000000003,3.3000000000000087,0.6285714285714287,4.4,0.9714285714285721,13.600000000000009,1,0,2016,0,0,False,False,False,True,False,True,False,False,False
2016-11-15,0.2,11,3.3,0.0,0.0,0.0,1.1666666666666696,3.500000000000009,0.6571428571428571,4.6,0.9500000000000005,13.300000000000008,1,0,2016,1,0,False,False,True,False,False,True,False,False,False
2016-11-16,7.4,11,0.2,3.3,0.0,0.0,3.6333333333333364,10.90000000000001,1.7142857142857142,12.0,1.4785714285714293,20.70000000000001,1,0,2016,2,0,False,False,False,True,False,True,False,False,False
2016-11-17,3.9,11,7.4,0.2,3.3,1.0,3.833333333333336,11.500000000000009,2.1285714285714286,14.9,1.5071428571428578,21.10000000000001,1,0,2016,3,0,False,False,False,True,False,True,False,False,False
2016-11-18,0.4,11,3.9,7.4,0.2,0.1,3.9000000000000035,11.70000000000001,2.1714285714285717,15.200000000000001,1.4928571428571433,20.900000000000006,1,0,2016,4,0,False,False,True,False,False,True,False,False,False
2016-11-19,0.0,11,0.4,3.9,7.4,0.0,1.4333333333333362,4.300000000000009,2.1714285714285717,15.200000000000001,1.228571428571429,17.200000000000006,0,0,2016,5,1,False,False,False,False,True,True,False,False,False
2016-11-20,2.9,11,0.0,0.4,3.9,0.0,1.100000000000003,3.3000000000000087,2.585714285714286,18.1,1.371428571428572,19.20000000000001,1,0,2016,6,1,False,False,False,True,False,True,False,False,False
2016-11-21,0.4,11,2.9,0.0,0.4,3.3,1.100000000000003,3.3000000000000087,2.1714285714285713,15.2,1.4000000000000006,19.60000000000001,1,0,2016,0,0,False,False,True,False,False,True,False,False,False
2016-11-22,0.0,11,0.4,2.9,0.0,0.2,1.100000000000003,3.3000000000000087,2.142857142857143,15.0,1.4000000000000006,19.60000000000001,0,0,2016,1,0,False,False,False,False,True,True,False,False,False
2016-11-23,0.0,11,0.0,0.4,2.9,7.4,0.1333333333333363,0.4000000000000089,1.0857142857142856,7.6,1.4000000000000006,19.60000000000001,0,0,2016,2,0,False,False,False,False,True,True,False,False,False
2016-11-24,0.0,11,0.0,0.0,0.4,3.9,0.0,0.0,0.5285714285714286,3.6999999999999997,1.3285714285714292,18.60000000000001,0,0,2016,3,0,False,False,False,False,True,True,False,False,False
2016-11-25,0.0,11,0.0,0.0,0.0,0.4,0.0,0.0,0.4714285714285714,3.3,1.3214285714285718,18.500000000000007,0,0,2016,4,0,False,False,False,False,True,True,False,False,False
2016-11-26,0.1,11,0.0,0.0,0.0,0.0,0.033333333333336296,0.10000000000000889,0.4857142857142857,3.4,1.3285714285714292,18.60000000000001,1,0,2016,5,1,False,False,True,False,False,True,False,False,False
2016-11-27,0.0,11,0.1,0.0,0.0,2.9,0.033333333333336296,0.10000000000000889,0.07142857142857142,0.5,1.3285714285714292,18.60000000000001,0,0,2016,6,1,False,False,False,False,True,True,False,False,False
2016-11-28,0.0,11,0.0,0.1,0.0,0.4,0.033333333333336296,0.10000000000000889,0.014285714285714287,0.1,1.0928571428571432,15.300000000000006,0,0,2016,0,0,False,False,False,False,True,True,False,False,False
2016-11-29,0.5,11,0.0,0.0,0.1,0.0,0.16666666666666963,0.5000000000000089,0.08571428571428572,0.6,1.1142857142857148,15.600000000000007,1,0,2016,1,0,False,False,True,False,False,True,False,False,False
2016-11-30,2.7,11,0.5,0.0,0.0,0.0,1.0666666666666698,3.200000000000009,0.4714285714285715,3.3000000000000003,0.7785714285714291,10.900000000000007,1,0,2016,2,0,False,False,False,True,False,True,False,False,False
2016-12-01,0.1,12,2.7,0.5,0.0,0.0,1.100000000000003,3.300000000000009,0.48571428571428577,3.4000000000000004,0.5071428571428577,7.100000000000007,1,0,2016,3,0,False,False,True,False,False,False,False,False,True
2016-12-02,0.0,12,0.1,2.7,0.5,0.0,0.9333333333333363,2.800000000000009,0.48571428571428577,3.4000000000000004,0.4785714285714291,6.700000000000007,0,0,2016,4,0,False,False,False,False,True,False,False,False,True
2016-12-03,0.0,12,0.0,0.1,2.7,0.1,0.033333333333336296,0.10000000000000889,0.4714285714285715,3.3000000000000003,0.4785714285714291,6.700000000000007,0,0,2016,5,1,False,False,False,False,True,False,False,False,True
2016-12-04,0.0,12,0.0,0.0,0.1,0.0,0.0,0.0,0.4714285714285715,3.3000000000000003,0.27142857142857196,3.8000000000000074,0,0,2016,6,1,False,False,False,False,True,False,False,False,True
2016-12-05,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.4714285714285715,3.3000000000000003,0.24285714285714338,3.4000000000000075,0,0,2016,0,0,False,False,False,False,True,False,False,False,True
2016-12-06,1.0,12,0.0,0.0,0.0,0.5,0.3333333333333363,1.0000000000000089,0.5428571428571429,3.8000000000000003,0.31428571428571483,4.4000000000000075,1,0,2016,1,0,False,False,True,False,False,False,False,False,True
2016-12-07,0.5,12,1.0,0.0,0.0,2.7,0.500000000000003,1.5000000000000089,0.2285714285714286,1.6,0.35000000000000053,4.9000000000000075,1,0,2016,2,0,False,False,True,False,False,False,False,False,True
2016-12-08,1.1,12,0.5,1.0,0.0,0.1,0.8666666666666697,2.600000000000009,0.37142857142857144,2.6,0.4285714285714291,6.000000000000007,1,0,2016,3,0,False,False,True,False,False,False,False,False,True
2016-12-09,0.8,12,1.1,0.5,1.0,0.0,0.800000000000003,2.4000000000000092,0.48571428571428577,3.4000000000000004,0.48571428571428626,6.800000000000008,1,0,2016,4,0,False,False,True,False,False,False,False,False,True
2016-12-10,10.7,12,0.8,1.1,0.5,0.0,4.200000000000003,12.600000000000009,2.0142857142857142,14.1,1.2428571428571433,17.400000000000006,1,1,2016,5,1,False,True,False,False,False,False,False,False,True
2016-12-11,2.5,12,10.7,0.8,1.1,0.0,4.66666666666667,14.000000000000009,2.3714285714285714,16.6,1.421428571428572,19.900000000000006,1,0,2016,6,1,False,False,True,False,False,False,False,False,True
2016-12-12,0.4,12,2.5,10.7,0.8,0.0,4.533333333333336,13.600000000000009,2.4285714285714284,17.0,1.4500000000000004,20.300000000000004,1,0,2016,0,0,False,False,True,False,False,False,False,False,True
2016-12-13,1.6,12,0.4,2.5,10.7,1.0,1.5000000000000029,4.500000000000009,2.5142857142857147,17.6,1.528571428571429,21.400000000000006,1,0,2016,1,0,False,False,True,False,False,False,False,False,True
2016-12-14,0.0,12,1.6,0.4,2.5,0.5,0.6666666666666696,2.000000000000009,2.442857142857143,17.1,1.335714285714286,18.700000000000006,0,0,2016,2,0,False,False,False,False,True,False,False,False,True
2016-12-15,0.0,12,0.0,1.6,0.4,1.1,0.5333333333333363,1.600000000000009,2.2857142857142856,15.999999999999998,1.328571428571429,18.600000000000005,0,0,2016,3,0,False,False,False,False,True,False,False,False,True
2016-12-16,0.0,12,0.0,0.0,1.6,0.8,0.0,0.0,2.1714285714285713,15.2,1.328571428571429,18.600000000000005,0,0,2016,4,0,False,False,False,False,True,False,False,False,True
2016-12-17,1.4,12,0.0,0.0,0.0,10.7,0.4666666666666696,1.4000000000000088,0.8428571428571429,5.9,1.4285714285714288,20.000000000000004,1,0,2016,5,1,False,False,True,False,False,False,False,False,True
2016-12-18,0.0,12,1.4,0.0,0.0,2.5,0.4666666666666696,1.4000000000000088,0.4857142857142857,3.4,1.4285714285714288,20.000000000000004,0,0,2016,6,1,False,False,False,False,True,False,False,False,True
2016-12-19,0.0,12,0.0,1.4,0.0,0.4,0.4666666666666696,1.4000000000000088,0.42857142857142855,3.0,1.4285714285714288,20.000000000000004,0,0,2016,0,0,False,False,False,False,True,False,False,False,True
2016-12-20,0.0,12,0.0,0.0,1.4,1.6,0.0,0.0,0.19999999999999998,1.4,1.3571428571428574,19.000000000000004,0,0,2016,1,0,False,False,False,False,True,False,False,False,True
2016-12-21,0.4,12,0.0,0.0,0.0,0.0,0.1333333333333363,0.4000000000000089,0.2571428571428571,1.7999999999999998,1.3500000000000003,18.900000000000006,1,0,2016,2,0,False,False,True,False,False,False,False,False,True
2016-12-22,0.9,12,0.4,0.0,0.0,0.0,0.4333333333333363,1.300000000000009,0.38571428571428573,2.7,1.335714285714286,18.700000000000006,1,0,2016,3,0,False,False,True,False,False,False,False,False,True
2016-12-23,2.7,12,0.9,0.4,0.0,0.0,1.3333333333333364,4.000000000000009,0.7714285714285715,5.4,1.471428571428572,20.60000000000001,1,0,2016,4,0,False,False,False,True,False,False,False,False,True
2016-12-24,12.4,12,2.7,0.9,0.4,1.4,5.333333333333337,16.00000000000001,2.3428571428571425,16.4,1.5928571428571434,22.300000000000008,1,1,2016,5,1,False,True,False,False,False,False,False,False,True
2016-12-25,3.5,12,12.4,2.7,0.9,0.0,6.200000000000003,18.60000000000001,2.8428571428571425,19.9,1.6642857142857148,23.300000000000008,1,0,2016,6,1,False,False,False,True,False,False,False,False,True
2016-12-26,2.8,12,3.5,12.4,2.7,0.0,6.233333333333337,18.70000000000001,3.242857142857143,22.7,1.8357142857142865,25.70000000000001,1,0,2016,0,0,False,False,False,True,False,False,False,False,True
2016-12-27,0.0,12,2.8,3.5,12.4,0.0,2.1000000000000023,6.300000000000007,3.242857142857143,22.7,1.721428571428572,24.10000000000001,0,0,2016,1,0,False,False,False,False,True,False,False,False,True
2016-12-28,0.0,12,0.0,2.8,3.5,0.4,0.9333333333333357,2.800000000000007,3.185714285714286,22.3,1.721428571428572,24.10000000000001,0,0,2016,2,0,False,False,False,False,True,False,False,False,True
2016-12-29,0.0,12,0.0,0.0,2.8,0.9,0.0,0.0,3.057142857142857,21.4,1.721428571428572,24.10000000000001,0,0,2016,3,0,False,False,False,False,True,False,False,False,True
2016-12-30,0.0,12,0.0,0.0,0.0,2.7,0.0,0.0,2.6714285714285713,18.7,1.721428571428572,24.10000000000001,0,0,2016,4,0,False,False,False,False,True,False,False,False,True
2016-12-31,0.1,12,0.0,0.0,0.0,12.4,0.033333333333335706,0.10000000000000711,0.9142857142857143,6.3999999999999995,1.6285714285714292,22.800000000000008,1,0,2016,5,1,False,False,True,False,False,False,False,False,True
2017-01-01,3.7,1,0.1,0.0,0.0,3.5,1.266666666666669,3.8000000000000074,0.9428571428571428,6.6,1.8928571428571437,26.50000000000001,1,0,2017,6,1,False,False,False,True,False,False,False,False,True
2017-01-02,1.7,1,3.7,0.1,0.0,2.8,1.8333333333333357,5.500000000000007,0.7857142857142857,5.5,2.014285714285715,28.20000000000001,1,0,2017,0,0,False,False,True,False,False,False,False,False,True
2017-01-03,8.6,1,1.7,3.7,0.1,0.0,4.666666666666669,14.000000000000007,2.0142857142857142,14.1,2.6285714285714294,36.80000000000001,1,1,2017,1,0,False,True,False,False,False,False,False,False,True
2017-01-04,0.0,1,8.6,1.7,3.7,0.0,3.4333333333333353,10.300000000000006,2.0142857142857142,14.1,2.600000000000001,36.40000000000001,0,0,2017,2,0,False,False,False,False,True,False,False,False,True
2017-01-05,0.0,1,0.0,8.6,1.7,0.0,2.866666666666669,8.600000000000007,2.0142857142857142,14.1,2.535714285714286,35.50000000000001,0,0,2017,3,0,False,False,False,False,True,False,False,False,True
2017-01-06,0.0,1,0.0,0.0,8.6,0.0,0.0,0.0,2.0142857142857142,14.1,2.342857142857144,32.80000000000001,0,0,2017,4,0,False,False,False,False,True,False,False,False,True
2017-01-07,0.4,1,0.0,0.0,0.0,0.1,0.13333333333333572,0.4000000000000071,2.0571428571428574,14.4,1.4857142857142862,20.800000000000008,1,0,2017,5,1,False,False,True,False,False,False,False,False,True
2017-01-08,0.0,1,0.4,0.0,0.0,3.7,0.13333333333333572,0.4000000000000071,1.5285714285714285,10.7,1.2357142857142862,17.300000000000008,0,0,2017,6,1,False,False,False,False,True,False,False,False,True
2017-01-09,0.1,1,0.0,0.4,0.0,1.7,0.16666666666666904,0.5000000000000071,1.3,9.1,1.0428571428571434,14.600000000000007,1,0,2017,0,0,False,False,True,False,False,False,False,False,True
2017-01-10,0.0,1,0.1,0.0,0.4,8.6,0.033333333333335706,0.10000000000000711,0.07142857142857142,0.5,1.0428571428571434,14.600000000000009,0,0,2017,1,0,False,False,False,False,True,False,False,False,True
